0x45d14be73ab797651246e570b1723da3ad68734b,82,23600000000000000000000000000
0xc2fb81b9d7222ae1a657747e12641be34f9c8b16,83,6240931157894735800000000000
0x0169531531d20728e57814b41cd1d459fd13aa6a,86,6773000000000000000000000000
0x44468910b93528c9b616b36cf81b7fbcfe1b5f3b,87,46210050008000000000000000000
0x309f1687ffb734e513b7283fcb674af98b789241,89,6665575735936102415164206899
0x08a8ab422b9a45e6181bbd293e09b4cf12e76f69,99,1419118619349933677561095040
0x2e95d564dffad9e77c10ea2351a2eb6207b12404,101,747824595597731296948478354
0x1b91cbf0fb28ce62aa46f29ad05ce2e29f0dd961,102,5460471845885257800000000000
0x67fa226bb3f9a8facdcf1b985a0a503ac8e7fca7,103,34903133759603605537473842717
0x5ac3d6dfe978c63a1d5bca61ccf1127cf33b8415,105,46052599367075090000000000
0x5d44c060f6e46a1f386c91233210270fe25a0ddb,109,35610835345300000000000000000
0x587686d925e0c3f9cb1cee513eb4b21743b172e5,116,42976349416769232381006157497
0x088a55c7cf76ee85044f676d65d8771c35750b53,117,65248864713781804035909888212
0x71481fcb560d92a90eac8196487e8ea36aadb491,118,50172888259898229436521309157
0x821fe3f1f9a749155d871e7003d22406abba2a30,119,2000000000000000000000000000
0x8a244502114c321823adfe665a4c70ad188ad1d2,122,92539384439767111476678851007
0x2c8c3edda669223740c9f71b91b0d849bbdeaeda,123,10892161825271377883421393933
0x0ef3b79164fb71bb529b6995a471e1f4a5b17ad3,128,369166876000000000000000000
0x4f4d04f8afb677547abd02d22d0bda6a7181cfb1,129,1199265000000000000000000000
0xa8d68f51875a3457f7d6a912bd212b8395d7a5ba,130,648508000000000000000000000
0xb73d2af4a7cc6b14a7dc5490d63569f1ff139c84,132,2599688971429526554284285030
0x06ba284f0166d1d85b4c3f6c83d0e84f2f390a37,133,601972000000000000000000000
0xc98362827a1793464baa2384e11bae95651250f5,134,96030000000000000000000000
0x4106b416258ec4ec903d080bcff3d775353377c5,138,8228602750000000000000000000
0x7176f92ae57659978657ae361e60adc38e8919af,139,69349110076977499436222760595
0x92f9b2900336b81390ade39b07a7c5b6a9ff7ba8,141,25158534874176160000000000000
0x3a20208b61c1eae35fb88cfc89580b43c4fd71b4,143,16796068134945118955736667430
0x7c33c3594bdc0e88878b74eab2af326e327e63d1,145,20000000000000000000000000000
0x421ef95f8ce280099fe34c278bc31a7b037c0f9c,146,14266774949763189193379952473
0x35028e668561af42d39dccf6d9a70496f91244f3,147,306880000000000000000000000
0xfcf9305563f2018dea3e51729f5e5ede5a9bd567,148,30588544000000000000000000000
0xa5f6365ab5ba8d5e8ecfc3f3a4e2f947b9a41071,149,30140769379702127330233724703
0x48f1fffbc1deb27d1c316970d6acc5a4c08242c6,150,7450865835596205978083813143
0x9deb9bf1d0d0ad0dd68c4d1108cc399300c8d7b4,151,8978506675931581849775130429
0x1ef09991cf944693c3f5a297a8803dfb94f67b78,153,34483060571525685000000000000
0x70b3b43293c183d927be778940ca48d79d5a0d30,155,71589067700000000000000000000
0x4e68f75891d6004e0eefb430ff0aa7519811da60,157,36268793029228690000000000000
0x086a73ff72dc18211e886805e0bf4576cdf95bc3,160,215561856223058373900841683
0x5a4e4f53b0995513f99d892e01c8d81215a7d1b5,161,315807750000000000000000000
0xb9ccfa1a1919996ead73261c89a5a6d31775386b,162,1950000000000000000000000000
0x7f75e45a96d0a72e62b8bae6a836ca5ea401d1eb,163,28153114237661481363492422669
0xa34012f37ac556534a4a9d933ea0235485bd68ec,165,9542276000000000000000000000
0xfec941f0a6ea44c4d55ab6b0402e987a80327a14,166,36282467435189496151713763717
0x4b6ef4ac91ce9a4954ac0db43339146f24320e92,171,893188250000000000000000000
0xbc810176b7bca0c96b7573db8b94ee41468109cb,173,12910000000000000000000000
0xd5c51befeaddea5091b895e1fb65faf7007fe39f,174,2050000000000000000000000000
0x0a6d2ec1d3f4d38d2f8f83b9ee2e5ffae0110b0e,175,400000000000000000000000000
0x7696d214317b3284b6c64bc44724f9c7d12ac42f,176,100000000000000000000000000
0xe69fc8dbe83dee35f16ed759a2bfa26f96ca0ff4,179,515921000000000000000000000
0x65010ef99a1b98e700e324ec46912cc199848482,180,1000000000000000000000000000
0x412c278e17c3069a9dbca1050ef72c8027ee6349,181,547080000000000000000000000
0x148811e2158d1e1745ed11b13433c53d3564f981,184,7616543607581901719366428123
0x313ba644b4268f0e6bedb371346edabef5bbea2b,188,79392249000000000000000000
0x9e01663159f4f062e35b88d0af66ce30486dca1a,192,9281752610614516909008118253
0x13f22615e1ee46ca514b2837b9d5cbd66edd775d,193,130680000000000000000000000
0x91dd873fd1091ea211122d230dd63f5cf4e5c8e0,196,4617473931929924472776207013
0x0a1b63a661953a5d0f03a45aab2b51ca7036598e,198,25000000000000000000000000000
0xb2886e8086ea18544b7d219ef83826202390dbde,200,42197000000000000000000000
0x24e98ff8df636f7909d3d6636dfa9d88507f76ad,202,21900000000000000000000000000
0x1d0b3929c30b2cec65585410757bf7099b5b089b,203,7518700806103182952316284179
0x71f0d179701e32d475075e6eb0cf89c6d2b6b72b,204,7851444009506810586634839761
0xf57098105d1732602fd8d5649ef1a8ce3b120768,209,12795219908937681156681210205
0x8a7b6dd680e1bfc44b2ab351aca983fccf71a2d6,210,14468008047000000000000000000
0x1eaf61534a0186ab40a0a75dbc31d8138b145dc2,211,8654752500000000000000000000
0xc5651528781bd25b50f7ccd07d073546deb78ec5,213,4100000000000000000000000000
0x0897c723b0aa64b7106596cf14ec8ce39fc642af,214,885456000000000000000000000
0x998f50d28ebe8062bc98005fb35c0e473fd1a1fe,217,6650757172782169392029148652
0xefb6bb5d7d30c949699dcac8c1ee1a2d19297160,218,1347628500000000000000000000
0x05b85fe455932dc4bbb34fb0ff67422c784fb6f7,219,16700000000000000000000000000
0xf4239b64f5d85e4d362df91bf8ac4b7bc170b960,221,12264333629827843590000000000
0xb1dc592074319eb235bad891024daa150dccd1c2,222,300000000000000000000000000
0x1479d95260fdf31076cc1eea8e9937bc5d977c36,225,18684173471513047057083884804
0xf488acfda6876dcc20e370136cec637c046e7351,227,4325393664577670027973565708
0x0825a88d8816110e52f4b9b7cfefadef447a9321,228,11900000000000000000000000000
0x2958110767d554fad3d5b7966e6c0abd0988eff5,230,3936397533562250350038078805
0x5427a38048ff7fb5be371065f44e4adc837f1145,231,454147654000000000000000000
0xecee7daca7201a70e1c9bf462fd6bf4223e42599,233,7820000000000000000000000000
0x96023e721e47dc605af57fbd7cafe70607a90c62,237,1000000000000000000000000
0xbb1f29a43feae32401eb87bea9c9abebb13ee5ac,238,5402203308000000000000000000
0x589b15d9ea273cdd14fc46724371a87f44f8206b,239,5334437985392724301225232025
0x62a3ccf416f79d86e4f10e52cf48bb78d658154b,240,3224240000000000000000000000
0x4af2c12b503ee264b9ad79461b8dcd965fa45151,241,20591240093703557548867794050
0xd7fd4aa5e78cba71150d5d30d88f196118d2d9af,242,38462599952000000000000000000
0x772d577922e0c8ff66dc6e37d5a06a04280b02d0,245,7837768595936685429377894547
0x7f4ad53237e1787d3238bfebea2bf8d8858cc975,247,4010000000000000000000000000
0xd0580c99945fee4aaa88a6aa9b2d3e1071873fa8,250,5312462909954088061752472349
0x5fb487ec655f0f49259460210f783a14f75156ee,252,3558916000000000000000000000
0x94428c40f6b785591b832b3c8804e137d09c2d46,255,14481817633000000000000000000
0xbd8c46b9116b8dbf1f64a6b9b39e7effa85a3b39,256,5006936005196933375924963894
0x64fa94d971bb95a8fd193f5da57cd3a322132ceb,261,9161342605107597106936293149
0xfcb56f3cf6dfdb8cf1f799c20a809efd375d45b2,262,100000000000000000000000
0x643bf3a1527bd83b5143488a37e6c62401d6cebd,264,5914464000000000000000000000
0xa75606b7c29706a18b9ef7cf24de9b705b198ebc,266,1858551000000000000000000000
0xe6a1dbc41f8354f5f072696f6d841d07258c5db0,267,200000000000000000000000000
0xea88e0e3ad5a5ed134a379b2bdf342e0af508e7d,269,4295957568148824179818460481
0x5714dc85cbfa91270d36fa80569cf13997a1433b,270,190228500000000000000000000
0xf19349a9136d765df10addaba5d2aacb36aacb14,272,12875528600000000000000000000
0x8d6efacba7de0550edcc1f3b5e46b7b90e728eff,275,16700575828000000000000000000
0x8069a3b89e2f1fb29ba6730224d3d1529397b0b0,278,1967943500000000000000000000
0x5bbf00ae7027f1c15d3385c018ca725c03fa08d5,279,1296840782161031085234483782
0x552259f7e1bcccc7a809434ebe5ff4bcd19e2d2b,280,8974261246793114423229194460
0x91b759d1d2bbdfc5a8e7f05607c16a49d2ce5ca4,282,3481054354658066296164310678
0xbbd113f7a6e6bc3819bd73ca610261be9348c5d4,285,5602183119335684068582395052
0x4c649c9ad9f627684d73e2b6a7fdfb0339dcd438,286,1372849050000000000000000000
0xebcf1856a26ecf5f10b39d9c9c33c4e0ee8cad3b,287,12837060750000000000000000000
0xfef8270ca8a2e50c36bedef7e7ba6a970cee2967,288,93864177000000000000000000
0xb67771e7188150615683b1bcbd2442d053fec418,290,938995710000000000000000000
0xa91b8ecfc13fcf1f7b47bbda1208dedd43374344,291,2281719108622638760394971091
0x8e114b291432d340ceacd45346f0db56603f02ca,294,1940000000000000000000000000
0xfe8ebc61bb233d7e894f138ac2ee0d24fdb57f56,296,4181533118258050290000000000
0x3ce61695b431aa8eb15de993d7bc7076a1daacd4,297,10495978645000000000000000000
0xbdaab9be3f8325feb336df09866c26bec47819dd,298,6491759715405989597574822526
0x48dd5a69956c9e73331cbde6b57e3e97baac242b,300,4149516742753944381303593510
0x214ca56d902393c2bb6689ed80e4933364520e33,301,5825283075920125992490655809
0x9d7560da8300c114c30fc0b4da1d1a1c2fee8acc,307,110000000000000000000000000
0x971243f0d1c1ded3a7d820d1e44b928b048dd503,308,28886068312544871052896733362
0xbd81e56da1d636086c29803012bf4ee07d1f751b,310,1000000000000000000000000000
0x8fb2f6e4aa86b914d9ba85e95c225a7c0d7b6720,314,3368349250000000000000000000
0xae86d24e8d39c2e7a9a88dd389e563d4d214b33f,315,751082509907200865418564449
0x87cc13d0f8f63f79807b18283aa0e4904617f3e0,316,11685022395143010887779074702
0x0d01c4d338d12e2572cd8fc88607a98e0bbcc69f,318,4543854072029487221272536250
0xaabdcc08900d749323f181aae4034cc1c422c987,319,20000000000000000000000000
0x51acf4dd4eb8d290072a04eedbe6bad3f9f5488d,321,8094788632484290000000000000
0xd2defa1c799169c8cd063169e7a5a9275e537ba3,322,19499631999999980200000000000
0x5d0847492c5a6c79cda56b2c843be8de8d30fbef,324,1296215000000000000000000000
0x3dd896a631754e9ef2151d1b9f1a672933356f32,325,2181959686441447333678052500
0xae8bbdc41e1b2b5fc2be6f1ed8e8a1002b86042e,328,2000000000000000000000000000
0xea5bab8af12545738f535b47c82ef9bf784dc550,329,1746000000000000000000000000
0x61641cd83d815d7e29ef0da0269ebf6538409026,330,2316056481000000000000000000
0xa0d69f31a02669af0e6fa16f14582d629fca1a05,332,2000000000000000000000000000
0xd39e5d6462f17916dabdc23b0fdd70b139c504fb,337,7869566250000000000000000000
0x81e3d68d16a7927904dd57d6bd9d5e3fb9d2cdd5,338,2200000000000000000000000000
0x7d3aeadbcc9d5e015f7ed4920b19764ac5c693b4,340,1000000000000000000000
0xb3db0912774b359df441039f6bd2afc30a3ab534,342,1850000000000000000000000000
0xf24350ee07f1aa329c0f0dd0cc12ebd494380158,344,2030712703366514104292588805
0x3fd034f302d256700b807569fdcd3d559409f73c,347,2705642934000000000000000000
0x241a3500ad3ea4d4523c9201acdb7a47d779f4ef,348,9405449320000000000000000000
0x29521562e84daee9cc33197fe37ade6aeb26ee8e,349,300000000000000000000000000
0x8b59d519b96b91b78995c0a1d456566a8e64fa29,359,1000000000000000000000000000
0xb286c273ea571c21ea216e5ac9f97c4a3b03dd95,361,3127130775370900000000000000
0xbb723879527b61934944e0583d75ce0be82c7274,364,2924700459000000000000000000
0xbe4072792941e3023ac600e03451f00fc8230476,369,10088008381719868500000000000
0xbadeea0cda747b1cfcebcfb25cb3400dbd75013e,371,470000000000000000000000000
0xf963cb6428b48604b6c420d2a2882fc33702c9b0,372,324179128451106021000000000000
0x12d39e26a1d8ce2004c5ac134ca4fba62927ffa6,373,5000000000000000000000000000
0x10ba31c92d04e988ce989968c561b416f017629f,374,100000000000000000000000000
0xf9decdbf6d053d76c9ca34db679acff9a8b81556,375,2002248797137803360056396972
0x143b2e4053868b6adcfed767bbf9d5fc15f96581,377,4000000000000000000000000000
0xea1e825ec3c0d1fa16799d2b90e5cbee33f53061,379,25088030424308251917052542
0x2b4cb77d4ab9a073965cc62c0ca87e9bff303768,382,496497000000000000000000
0x41f6b0f82c650349391c979f335ec4ab048e1413,385,2111740000000000000000000000
0xf542523e36a2a49066c80195d3955f82a2eaff3d,386,62162000000000000000000000
0x253b938447a871bcee77e027c037e0030f5c0b4a,387,5000000000000000000000000000
0x1b02d368c5c0005b984ffb8ea160bf4872ea6af1,389,4113936750000000000000000000
0xf839d35c9145cf41fdfaf7013e6776ee55f62e25,390,100000000000000000000000000
0xdbf360ec87f76d39a000e4180c6c5a225a0ddc3b,391,240000000000000000000000
0x8b065ee70c3fc68500348da0e6ec5bdad7337e3c,392,100000000000000000000000000
0x103e3f736c6f1482a36aaddeaac94fe16318939c,393,2000000000000000000000000000
0x52164cb575706c285a1c11f86c26c2517133e90f,395,42205445687233655191363406
0x6ee82833829ceb674df2a89f490d47c06489fd83,396,6934318891166148244048095040
0x4435bbbf0704d1b9ea8510822ebf6594747f9c9b,398,8296174840694983565955990840
0x38420239e135f61a5e538d91dad0ab2c670c65a0,399,9453683999572650031853326340
0x118e3409d210e841bb0005c0b7b4d5a1af812974,400,136620000000000000000000000
0xfc2fccddfe894de4bdf60f4132a707fc55b1b8ee,403,673745575381830643690749207
0xa9309567867079b214c63f3618edffb23d94327f,404,9922761192307692727000000000
0x9f1437149d4bbaa451024e970f1f46fe142d24d4,405,4633350947255533085993358563
0x7b6d2ef043ab9f6be8442a65e5f2b0f1904216bc,412,100000000000000000000000000
0x6b036cbd710a6e750d269de49090b3e0acf83fcc,414,1865371250480646017797755163
0x262fdc62da63ea9502842f7e7343e661de81da9f,415,2000000000000000000000000000
0xf3004d7f90004fc2867d2c7b85c8856734471f20,416,4722876158638353800696422773
0x568dcbae995c8ef4e604c577f3957065c2cc4162,418,17436394235280340016865029538
0x7b8829789a3df4c589dc6d164c377fb8b7fe6a2f,419,2208931861662070102588817276
0x210768a0aeb6be1d2a96f45399d86e2225d26f83,420,5557076785787961129694157802
0x8fdcc9bcd5db0f991e5283d1de6cfaf82144f35c,421,3946383198410135509764970557
0x115f56fcfa020f3cd48baa4df073a5cbda34c994,422,13140000000000000000000000
0x4b4cff7130137845227fcad00293b1c2816c2980,423,2024321756769481843460562628
0x840252409cb472ca463b0df76daf01236027e9f9,425,1800000000000000000000000000
0x8e122e2efb25ac1e3d480403f43b806794a6d113,427,1112368939794531151035002875
0x0c8e86e5c52cb15f512cb9cd4a36e42c48809755,429,1350278782959252146697457862
0x1498a87059a5cc05d5f1298744bb42996ccebc2c,430,358529117419203970398244322
0x3f24dde21b7d46a4db7c81bab4c7035bb0b375bc,432,7659764702807636000000000000
0x5c0ff41bf3a533ce8efc09716c6589d2ddf47aa9,434,100000000000000000000000000
0x67af4e5a6a7558a89e4b2e8f6a05dc37a1706a18,438,3300000000000000000000000000
0xdd9d674164300243fdd20f493b9f5ab918d67f5e,439,9261560601000000000000000000
0xe8ae77285cfa24bfa0209590425a683ce666b65e,440,8046180003000000000000000000
0xd19cfa5ba8997820a7030b266951ee3d573f0a49,442,1862812535333835000000000000
0xa4d66c414d8abaccfbf1def889b74b10e1162436,445,2000641061898448739144942309
0xd5892ff15596e8791cf381825e2e59dc2a2386a2,447,8401201556000000000000000000
0x28c61cd0b40102f7eb31cd467930fa20762baa03,448,7658295544000000000000000000
0x8c34297f54a3f49a5b5c9e5f7479b55ed88a7d0c,449,2000000000000000000000000000
0x84c21dbb38feb5ebee57f1acc06b58db5a74589c,450,18030025694865370165483619291
0x09d688e934770bf4c01df7efba9a8e1f53642506,459,28225289306821872084568224
0x04aaceef7afa206b81403d48186f2d3f326fc8a0,460,2000000000000000000000000000
0xd3d5da34b3b929f0af3e18d90c394984b2b88c8b,461,2000000000000000000000000000
0x1b00081b83f570010ee8b262dce92c7eb3f68625,463,2000000000000000000000000000
0x205b69981e4a04947253c17878b73057dff0742a,464,5900000000000000000000000000
0x644f883c517ba543798f6867eb7b1e5746698b06,465,3500000005000000000000000000
0x946745f5f6004bb9baa067c5d9608f0ee016d6a9,466,3800000000000000000000000000
0xefaf6bd791964fe26838b3946928a7f1e5df63a9,467,210000000000000000000000000
0x9f0b02395e724a87dba5225b06ec3625eef0003b,468,100000000000000000000000000
0x98254d8f48264028bd64820a8a05f7a119515b42,472,1100000000000000000000000
0x740c389d8e9f21c12a3dbc282820e2f745f42c7b,479,6509061925470885531192496817
0x9ba08df1c3cf4962c1cc534af7c5dc75b443ad32,480,1000000000000000000000
0xb22ba12cbed7bc4f371dd653ca8c0cab46f350a3,481,935232377721464673044617480
0xabd7ed963be57121a4586205bdd86c1ecfc9ebfb,486,300000000000000000000000000
0xf14c8348b21c4f4517d1b4442cbe53e7245c504b,487,1601181259000000000000000000
0x2ade03a76aba134e5da9f6309d54722ad546be66,488,300000000000000000000000000
0x58ace80f098ebab27f2351a4084fc35ac5425117,490,2950000000000000000000000000
0x3cfad0368f31d83876570e9fd9784af7b72c46ce,491,1811000000000000000000000
0x788e5c036bbebafb270b07192abfe0414bdb428f,493,500000000000000000000000000
0x88b8e2ae9285ef0e6f4e8146bcedc7fac3d6d3e9,494,100000000000000000000000000
0x8794d23901e5d5c6ea51d2ba5883b7d236e8f74d,496,500000000000000000000000000
0x89d0903fe8eb2247074f009b05733bfb0c841987,497,1500000000000000000000000000
0xadf94c4edd58f7a5a4af0db12f92c220a7f3a6cb,499,500000000000000000000000000
0x52f3161fb06c743570d226986cc3368557f8e23a,500,500000000000000000000000000
0xd0ba91d7bd3ec243df357de670f099321813688f,501,500000000000000000000000000
0x6ad65f34ae98621801ed0508ef8e5eee6f57e034,502,500000000000000000000000000
0xc93bc3ab7378601f0515cca2b74ce244de4ab9df,504,500000000000000000000000000
0x2502356d9869cbb8335398b0b7aa84ff1793d948,505,500000000000000000000000000
0xbb86554699110dfc3efb452b9af96de89f7494d0,506,500000000000000000000000000
0x8c5c38a01ad704aa3a75a0ef5148cbc6e868f6b7,507,900000000000000000000000000
0x396fc4c51b3fbf0e89939f6e228546a10ae1d493,508,12933834437000000000000000000
0xa7b20dc821aa95ba03584b6c5a6e384d12bd83e7,509,900000000000000000000000000
0x9f20c1e683211e19b06bb4e5372d3cf6a8b9a0cb,510,500000000000000000000000000
0x58d72aca250213c1714de1b80b9ca13948d2f893,511,1000000000000000000000000000
0x2fe7dc52a8918036f3cdcbb1dbe6febb9d6a131c,512,1000000000000000000000000000
0x3fce8d83f4ef8a841794e519eb4ee009c9d56c67,513,500000000000000000000000000
0x5bb64bea365b7e888cd9ae92527cb50c72ece411,514,500000000000000000000000000
0xceca5db25c493388f556425a16eca65426a76766,516,2801502000000000000000000000
0x32bed2d71534001dcd727effeb897732b53729dc,517,900000000000000000000000000
0x0de0e9b56baa54f1cf1b97c78e25907c0f827723,518,500000000000000000000000000
0xab8986a050a53d5cf520267d343b2ca6b486073a,519,500000000000000000000000000
0x26b2110509e029c523796bc9263fb6c0eb456090,520,900000000000000000000000000
0x81e404879afd373bdc322398a67e9abdfd27de14,521,900000000000000000000000000
0x02c6f3ea98e4d6dda633a23b3120182af1a15345,522,500000000000000000000000000
0x00387a92a809fcbf8fa24ab70c754a10828ece10,523,500000000000000000000000000
0x9a3a013bb706a3bb258f501c758acc1b012bb511,524,1090000000000000000000000000
0x564ba61e09173e085bfed60237f3e840d08d5108,525,900000000000000000000000000
0xbd4e94a7a20b1aa01ac463bab106bd0fdbeadc80,526,500000000000000000000000000
0x2bee9cae38e453b61bee58e56636fd354aae375d,527,1100000000000000000000000000
0x8bc79785d108eccca56e450ee23951cf698863a7,528,500000000000000000000000000
0xc484d43c5d44b7f88ea1f447ea1b0282de5e9a6b,529,1000000000000000000000000000
0x97a1045b3c6952d63e7c28881691a5697bdfebf6,530,900000000000000000000000000
0x1c10ff52ce161c534f3809a9b3aa85602218afea,531,1000000000000000000000000000
0x93eede74c0673de4df32cc447cb412641ea136ac,532,500000000000000000000000000
0x265308af49d08c8faa432b5697ad929d60053bc7,533,1100000000000000000000000000
0xd9c61714c14017e49de93767fa1e248b3c18bf9f,534,900000000000000000000000000
0xcffa8670ababc686b9ba0eae50b7654ed2d128fd,535,500000000000000000000000000
0x7633f9366fe718ae103f4d46de7ba467ea2620d3,537,500000000000000000000000000
0x5d72c23733d7c6b6166b535f6900625378833aa9,538,1000000000000000000000000000
0x325a987d8d6b5718aab45e61974d4b7f8a733e8b,539,1000000000000000000000000000
0x719ffb9b5551cc8e1a6d54c6fc46f42d44b43969,540,500000000000000000000000000
0x11726203a2d76a72270c90db239b9b409877a604,541,1000000000000000000000000000
0x1ae48aa10bf135570b91b51629dba4b51633a625,542,500000000000000000000000000
0xacfdc26cb09aee87b2cab47c1b6050dcebb043ca,543,8508000000000000000000000000
0xd2ede058be74ac76315ccfbba2bc90adcb73814e,544,1000000000000000000000000000
0xd57de7594d20f8686f3ce08cb0493bb48d094dd0,545,6750000000000000000000000000
0x973e2158800cd9305424a86e83375d00c66540ca,546,500000000000000000000000000
0xc544a24781a8191ad35fdc853a75c71299652e71,547,6480000000000000000000000000
0xdcd011e08af37458864c0d0204bdbb5101ea06b3,548,2850000000000000000000000000
0x183d266cfd07cd13e189034584fa637e0914e712,549,900000000000000000000000000
0x8bbdc5520dfc2f50ce8cd35ea019c638e1d6a842,550,1000000000000000000000000000
0xd26545332e14d750e463080df935c03d80d71043,551,500000000000000000000000000
0xe483e63398540e770a69c7e36a612dfa849f29db,552,4840000000000000000000000000
0x0e097a0906a2f71418f631880e8b964584fbb1b5,553,500000000000000000000000000
0xcdf4f44d763182b9dbbe08b2dae8f3eb877a7131,554,900000000000000000000000000
0x69bf2f46b4715e6c7ce71efc6ac53d6daf6cca1a,555,500000000000000000000000000
0x06e40b2b60fcbfd26b216785ce9c1b1eba7d4a72,556,200000000000000000000000000
0x3b5ccdab12c6b5d898c8165dc6853479cc65bd9e,557,900000000000000000000000000
0xbcf2db72b46637f425163e1d41d7c493098b7e6c,558,500000000000000000000000000
0xcf782cc38a14a338ee4a20d1846b2ee0d7d8d848,559,4715000000000000000000000000
0x25e864cd7eb3a32a30ee9450f48d1597fa675d0b,560,900000000000000000000000000
0xe6d46d1c378a8a0e30bf455011697e92a22a4f07,561,500000000000000000000000000
0x3e8eee8a3e99e1a97d2ddb6ff7adbc903242e345,562,900000000000000000000000000
0xd1093c74db3dbc74f3359fb225355e1c953ae161,563,4735000000000000000000000000
0xf80d14454424e378721caa512ae3d6ea476b012f,564,500000000000000000000000000
0x201d7a3066624bd84fad5e977ce6c4216a763909,565,3095000000000000000000000000
0x025bb39d11348b18518c973f3d883499dd6182d0,566,500000000000000000000000000
0xaa0f082b6f3b496453fd4109df3b389abac79c8e,567,900000000000000000000000000
0x4d1b33b676069873e251b8b11e61ebd82c30f966,568,500000000000000000000000000
0x54c860a7f0de4c917bae820038fb23c632f73d13,569,900000000000000000000000000
0xb84e1255de00929cb347ad6ef4d11f1097d700ca,570,2900000000000000000000000000
0xe1f7721eed99ecaca2892968240817eed7b4e309,571,500000000000000000000000000
0x63ee5dcc97733a39028574615da434ab516c8263,572,500000000000000000000000000
0x835267a1c82529062e5489e7f1fe885bac6e2d42,573,4740000000000000000000000000
0xc50f5f285c50799c2ab45c99119560adb7ad651a,574,500000000000000000000000000
0xfe601525020420feaedf64c28ef13e49bf326c98,575,1000000000000000000000000000
0x1a8637067c9c11aa16d2ca6fe883470b7d80c680,576,500000000000000000000000000
0xa4bd835dba0fede8705de97226316f4d683eb874,577,500000000000000000000000000
0x0e3d6fb74d8e0bcba162ae1f650581bcc46b5c2d,578,500000000000000000000000000
0x2c9bfab03789d0570d09e87a1204554630998309,579,630000000000000000000000000
0xe0d2af087b1a53f85a5a56fd730f3751c6f0ae45,580,1000000000000000000000000000
0x28fb927011198e70281b8fa87b9de44cfb8f565b,581,900000000000000000000000000
0x58a86354e7f7285ba14683cd50e09464ba0b5cb5,582,1000000000000000000000000000
0xf7f59e38d41fd7734c84efd227971b1cd0b51ff0,583,1000000000000000000000000000
0xca685510b2c66efdbd6351dd2e065fbb3563a7bf,584,500000000000000000000000000
0x2bb0e8f5991567aba6012f7c558f1fce2535bf18,585,900000000000000000000000000
0x353baca8350675c6045e67f69bd403266d77be5e,586,1000000000000000000000000000
0x2414ae6ecf9c2dfc10ae132ae8c55164b7c7d270,587,900000000000000000000000000
0xab1376492e0e2e89717f836e2d337273522e2ec4,588,900000000000000000000000000
0x616322d6cc6c8d8a19316a63e27da2f95d1ea3b9,589,1000000000000000000000000000
0x74d842cc91ba866b153dd2dcd72d22dd485953c0,590,1000000000000000000000000000
0x8c94a0f7f3cae336eb466f57a337233380d10907,591,900000000000000000000000000
0xe2b3703dc03524b36a82f66e1d08acd6f5f4044a,592,900000000000000000000000000
0x976a208878827a2af11ce066c7d79bb5b001d3b3,593,900000000000000000000000000
0xc20883c0ad76976a78f4bcfad859bd7bfe3f2cd8,594,1000000000000000000000000000
0xb48721056be64401a780a342b51602f7d7abce9a,595,500000000000000000000000000
